Entity,Code,Year,Expenditure on primary as % of government expenditure on education (% of Government Expenditure on Education),Share of Education in Government Expenditure (% Total Expenditure),"GDP per capita in current USD, 1960-2014 - World Bank (current $)"
Barbados,BRB,1988,,,5984.123631
Barbados,BRB,1989,,,6593.031015
Barbados,BRB,1990,,,7801.917838
Barbados,BRB,1991,,,7714.460431
Barbados,BRB,1992,,,7475.772428
Barbados,BRB,1993,,,7818.416071
Barbados,BRB,1994,,,8197.252294
Barbados,BRB,1995,,,8595.253063
Barbados,BRB,1996,,,9139.897886
Barbados,BRB,1997,,,9634.310502
Barbados,BRB,1998,,,10831.892
Barbados,BRB,1999,22.82903,13.14668,11314.07065
Barbados,BRB,2000,27.64804,13.97806,11675.2124
Barbados,BRB,2001,29.26084,17.25794,11600.43385
Barbados,BRB,2002,26.56135,15.91701,11756.28144
Barbados,BRB,2003,26.82197,15.66595,12077.80124
Barbados,BRB,2004,27.34454,15.38793,12893.59123
Barbados,BRB,2005,27.89376,15.39544,14224.98245
Barbados,BRB,2006,,,15653.47388
Barbados,BRB,2007,,15.21563,16454.50037
Barbados,BRB,2008,36.85655,13.42763,16550.56657
Barbados,BRB,2009,,13.84276,16494.26894
Barbados,BRB,2010,,15.56024,15854.36312
Barbados,BRB,2011,,,15464.64919
Barbados,BRB,2012,,13.68958,15228.39055
Barbados,BRB,2013,,12.15405,15039.83924
Barbados,BRB,2014,,14.16823,15199.28967
Belarus,BLR,1990,,,1704.740304
Belarus,BLR,1991,,,1747.438671
Belarus,BLR,1992,,,1666.227513
Belarus,BLR,1993,,,1590.035409
Belarus,BLR,1994,,,1460.017544
Belarus,BLR,1995,,,1370.67271
Belarus,BLR,1996,,,1452.447002
Belarus,BLR,1997,,,1396.502166
Belarus,BLR,1998,,,1511.770268
Belarus,BLR,1999,,,1209.614881
Belarus,BLR,2000,,,1273.049124
Belarus,BLR,2001,,,1244.441997
Belarus,BLR,2002,,,1479.465321
Belarus,BLR,2003,,,1819.479028
Belarus,BLR,2004,,12.84642,2378.374894
Belarus,BLR,2005,,12.91494,3126.367778
Belarus,BLR,2006,,12.69644,3848.586203
Belarus,BLR,2007,,10.74872,4735.956889
Belarus,BLR,2008,,,6376.173115
Belarus,BLR,2009,,9.78506,5176.044701
Belarus,BLR,2010,,12.86463,5818.854859
Belarus,BLR,2011,,14.03116,6305.773662
Belarus,BLR,2012,,13.18072,6721.834908
Belarus,BLR,2013,,12.30363,7722.123351
Belarus,BLR,2014,,12.44628,8040.047557
Belgium,BEL,1960,,,1273.691659
Belgium,BEL,1961,,,1350.197673
Belgium,BEL,1962,,,1438.523233
Belgium,BEL,1963,,,1535.023729
Belgium,BEL,1964,,,1701.846276
Belgium,BEL,1965,,,1835.594766
Belgium,BEL,1966,,,1957.62608
Belgium,BEL,1967,,,2086.636005
Belgium,BEL,1968,,,2222.361511
Belgium,BEL,1969,,,2458.08182
Belgium,BEL,1970,,,2776.424874
Belgium,BEL,1971,,,3094.674206
Belgium,BEL,1972,,,3846.232405
Belgium,BEL,1973,,,4919.63311
Belgium,BEL,1974,,,5755.645806
Belgium,BEL,1975,,,6726.904768
Belgium,BEL,1976,,,7270.645554
Belgium,BEL,1977,,,8459.055413
Belgium,BEL,1978,,,10328.97016
Belgium,BEL,1979,,,11855.60537
Belgium,BEL,1980,,,12913.00659
Belgium,BEL,1981,,,10663.26784
Belgium,BEL,1982,,,9379.455935
Belgium,BEL,1983,,,8879.934373
Belgium,BEL,1984,,,8489.487994
Belgium,BEL,1985,,,8784.156019
Belgium,BEL,1986,,,12216.40053
Belgium,BEL,1987,,,15193.51894
Belgium,BEL,1988,,,16453.53639
Belgium,BEL,1989,,,16588.0125
Belgium,BEL,1990,,,20678.85194
Belgium,BEL,1991,,,21121.81831
Belgium,BEL,1992,,,23461.66786
Belgium,BEL,1993,,,22368.8285
Belgium,BEL,1994,,,24300.7853
Belgium,BEL,1995,,,28522.07455
Belgium,BEL,1996,,,27646.04854
Belgium,BEL,1997,,,24957.55752
Belgium,BEL,1998,,,25465.25326
Belgium,BEL,1999,,,25391.73533
Belgium,BEL,2000,,,23151.95374
Belgium,BEL,2001,22.80042,12.0038,23078.41806
Belgium,BEL,2002,22.39651,12.15448,25006.79135
Belgium,BEL,2003,24.00258,11.75022,30702.51349
Belgium,BEL,2004,23.75672,12.01388,35547.53586
Belgium,BEL,2005,23.59974,11.3503,36927.99908
Belgium,BEL,2006,23.58402,12.22345,38936.33091
Belgium,BEL,2007,23.51609,12.28268,44449.68906
Belgium,BEL,2008,23.77865,12.69052,48561.3564
Belgium,BEL,2009,22.77616,12.02631,44999.20158
Belgium,BEL,2010,23.51662,12.22374,44360.90169
Belgium,BEL,2011,23.33822,11.91676,47801.5969
Belgium,BEL,2012,,,44818.04505
Belgium,BEL,2013,,,46927.24898
Belgium,BEL,2014,,,47516.52114
Belize,BLZ,1960,,,304.910282
Belize,BLZ,1961,,,316.4169529
Belize,BLZ,1962,,,327.1169625
Belize,BLZ,1963,,,336.9418353
Belize,BLZ,1964,,,351.1651157
Belize,BLZ,1965,,,377.5872021
Belize,BLZ,1966,,,406.1091231
Belize,BLZ,1967,,,420.4057597
Belize,BLZ,1968,,,386.9532463
Belize,BLZ,1969,,,396.6576417
Belize,BLZ,1970,,,435.7011779
Belize,BLZ,1971,,,474.448021
Belize,BLZ,1972,,,519.5716738
Belize,BLZ,1973,,,605.9334407
Belize,BLZ,1974,,,786.0750602
Belize,BLZ,1975,,,885.9779099
Belize,BLZ,1976,,,717.0507879
Belize,BLZ,1977,,,858.8155426
Belize,BLZ,1978,,,980.7731054
Belize,BLZ,1979,,,1074.249158
Belize,BLZ,1980,,,1351.013867
Belize,BLZ,1981,,,1307.211688
Belize,BLZ,1982,,,1183.183936
Belize,BLZ,1983,,,1212.938005
Belize,BLZ,1984,,,1315.313517
Belize,BLZ,1985,,,1268.221398
Belize,BLZ,1986,,,1343.87515
Belize,BLZ,1987,,,1587.087518
Belize,BLZ,1988,,,1760.142198
Belize,BLZ,1989,,,1980.443698
Belize,BLZ,1990,,,2202.322556
Belize,BLZ,1991,,,2323.903422
Belize,BLZ,1992,,,2658.592363
Belize,BLZ,1993,,,2821.08482
Belize,BLZ,1994,,,2870.105956
Belize,BLZ,1995,,,2995.872431
Belize,BLZ,1996,,,3019.52372
Belize,BLZ,1997,,,2994.260907
Belize,BLZ,1998,,,3060.526339
Belize,BLZ,1999,59.47878,18.89415,3159.699819
Belize,BLZ,2000,60.54413,16.05444,3486.164318
Belize,BLZ,2001,,18.30537,3555.66012
Belize,BLZ,2002,,,3704.536752
Belize,BLZ,2003,,16.15851,3833.424942
Belize,BLZ,2004,42.64609,16.82134,3991.284334
Belize,BLZ,2005,,,4097.538614
Belize,BLZ,2006,,,4363.82655
Belize,BLZ,2007,,,4509.296252
Belize,BLZ,2008,47.32667,19.60072,4662.419092
Belize,BLZ,2009,45.26097,21.77003,4441.482346
Belize,BLZ,2010,46.05287,23.05208,4527.336639
Belize,BLZ,2011,,,4701.547995
Belize,BLZ,2012,,,4856.715732
Belize,BLZ,2013,40.04288,22.91612,4893.926635
Benin,BEN,1960,,,93.02258497
Benin,BEN,1961,,,95.56692204
Benin,BEN,1962,,,94.45187435
Benin,BEN,1963,,,99.84044476
Benin,BEN,1964,,,104.3237589
Benin,BEN,1965,,,110.1326111
Benin,BEN,1966,,,112.9735471
Benin,BEN,1967,,,112.0276403
Benin,BEN,1968,,,117.0224628
Benin,BEN,1969,,,116.1885064
Benin,BEN,1970,,,114.7366636
Benin,BEN,1971,,,112.7455181
Benin,BEN,1972,,,135.0086718
Benin,BEN,1973,,,162.1749431
Benin,BEN,1974,,,174.1707255
Benin,BEN,1975,,,207.4405897
Benin,BEN,1976,,,208.7604401
Benin,BEN,1977,,,218.5292906
Benin,BEN,1978,,,263.6310781
Benin,BEN,1979,,,327.8231499
Benin,BEN,1980,,,377.9566361
Benin,BEN,1981,,,337.7945068
Benin,BEN,1982,,,322.4788073
Benin,BEN,1983,,,270.7670926
Benin,BEN,1984,,,252.4356598
Benin,BEN,1985,,,243.9115095
Benin,BEN,1986,,,302.6655703
Benin,BEN,1987,,,343.6791653
Benin,BEN,1988,,,345.809265
Benin,BEN,1989,,,310.6327258
Benin,BEN,1990,,,391.8934468
Benin,BEN,1991,,,383.2953624
Benin,BEN,1992,,,315.2182868
Benin,BEN,1993,,,407.450188
Benin,BEN,1994,,,276.1591211
Benin,BEN,1995,,,362.4709495
Benin,BEN,1996,,,382.2854406
Benin,BEN,1997,,,356.5782605
Benin,BEN,1998,,18.46174,375.0241065
Benin,BEN,1999,,17.88519,369.2449748
Benin,BEN,2000,51.37396,13.5132,339.4730257
Benin,BEN,2001,55.3743,15.31058,348.3345495
Benin,BEN,2002,53.98192,14.12908,378.6587084
Benin,BEN,2003,52.58811,16.68253,464.046143
Benin,BEN,2004,51.19521,19.21395,511.2929789
Benin,BEN,2005,45.96998,18.79039,532.6109982
Benin,BEN,2006,53.1921,19.70961,557.2324469
Benin,BEN,2007,57.22713,14.94869,633.0045634
Benin,BEN,2008,56.48592,19.08858,739.2452143
Benin,BEN,2009,57.46588,18.17562,712.5454071
Benin,BEN,2010,52.82559,26.14396,690.0022811
Benin,BEN,2011,,,745.3918675
Benin,BEN,2012,51.12865,25.02131,750.5131242
Benin,BEN,2013,50.12866,22.34122,804.6924376
Benin,BEN,2014,48.94131,22.22764,825.226141
Bermuda,BMU,1960,,,1902.402119
Bermuda,BMU,1961,,,1961.538169
Bermuda,BMU,1962,,,2020.385965
Bermuda,BMU,1963,,,2020.265248
Bermuda,BMU,1964,,,2199.727007
Bermuda,BMU,1965,,,2282.216546
Bermuda,BMU,1966,,,2630.850466
Bermuda,BMU,1967,,,2982.749704
Bermuda,BMU,1968,,,2830.188679
Bermuda,BMU,1969,,,3053.703704
Bermuda,BMU,1970,,,3387.272727
Bermuda,BMU,1971,,,3866.300366
Bermuda,BMU,1972,,,4343.173432
Bermuda,BMU,1973,,,5009.29368
Bermuda,BMU,1974,,,5853.932584
Bermuda,BMU,1975,,,6509.433962
Bermuda,BMU,1976,,,7261.278195
Bermuda,BMU,1977,,,8370.786517
Bermuda,BMU,1978,,,8876.865672
Bermuda,BMU,1979,,,9613.3829
Bermuda,BMU,1980,,,11218.21782
Bermuda,BMU,1981,,,13425.97697
Bermuda,BMU,1982,,,14166.17129
Bermuda,BMU,1983,,,15902.02038
Bermuda,BMU,1984,,,17469.82557
Bermuda,BMU,1985,,,18269.53552
Bermuda,BMU,1986,,,20450.66453
Bermuda,BMU,1987,,,22411.79567
Bermuda,BMU,1988,,,24253.17552
Bermuda,BMU,1989,,,25517.92172
Bermuda,BMU,1990,,,26841.51974
Bermuda,BMU,1991,,,27700.30952
Bermuda,BMU,1992,,,28669.68226
Bermuda,BMU,1993,,,30900.69489
Bermuda,BMU,1994,,,31476.06312
Bermuda,BMU,1995,,,33989.72236
Bermuda,BMU,1996,,,44826.78907
Bermuda,BMU,1997,,,48478.88325
Bermuda,BMU,1998,33.14466,,51371.74081
Bermuda,BMU,1999,,,54245.45974
Bermuda,BMU,2000,,,56284.16865
Bermuda,BMU,2001,,,58883.95943
Bermuda,BMU,2002,,,62583.1002
Bermuda,BMU,2003,,11.0366,66111.72523
Bermuda,BMU,2004,39.97492,11.11385,70359.31911
Bermuda,BMU,2005,40.74734,12.1054,75882.03386
Bermuda,BMU,2006,,,83912.6978
Bermuda,BMU,2007,,,90849.58698
Bermuda,BMU,2008,,,93605.74817
Bermuda,BMU,2009,,13.97043,88463.31282
Bermuda,BMU,2010,30.84477,12.93424,88207.32756
Bermuda,BMU,2011,,,85973.15842
Bermuda,BMU,2012,,,85458.45551
Bermuda,BMU,2013,,,85748.06541
Bermuda,BMU,2014,29.9363,7.79644,
Bhutan,BTN,1980,,,328.6612683
Bhutan,BTN,1981,,,345.1965415
Bhutan,BTN,1982,,,342.6992076
Bhutan,BTN,1983,,,372.0965479
Bhutan,BTN,1984,,,370.900713
Bhutan,BTN,1985,,,367.0105575
Bhutan,BTN,1986,,,415.7305593
Bhutan,BTN,1987,,,505.1606045
Bhutan,BTN,1988,,,548.7193911
Bhutan,BTN,1989,,,521.133121
Bhutan,BTN,1990,,,559.5781442
Bhutan,BTN,1991,,,467.4584084
Bhutan,BTN,1992,,,474.715996
Bhutan,BTN,1993,,,453.2065333
Bhutan,BTN,1994,,,529.3352565
Bhutan,BTN,1995,,,595.2671116
Bhutan,BTN,1996,,,617.2933371
Bhutan,BTN,1997,,,702.2302774
Bhutan,BTN,1998,,,706.2562409
Bhutan,BTN,1999,,,763.8289725
Bhutan,BTN,2000,,13.77201,778.1664449
Bhutan,BTN,2001,,13.08501,820.0560128
Bhutan,BTN,2002,,,897.3943466
Bhutan,BTN,2003,,,1009.155197
Bhutan,BTN,2004,19.36391,18.69831,1108.518345
Bhutan,BTN,2005,22.31675,22.84906,1258.991707
Bhutan,BTN,2006,,,1348.820143
Bhutan,BTN,2007,,,1760.602629
Bhutan,BTN,2008,23.3702,15.02172,1817.981616
Bhutan,BTN,2009,29.80438,14.02075,1795.14947
Bhutan,BTN,2010,29.93319,12.7593,2211.446907
Bhutan,BTN,2011,31.51219,11.28502,2495.386975
Bhutan,BTN,2012,,,2458.395828
Bhutan,BTN,2013,21.82037,16.11339,2362.581737
Bhutan,BTN,2014,31.97081,17.82473,2379.215093
Bolivia,BOL,1960,,,167.9358962
Bolivia,BOL,1961,,,178.6670556
Bolivia,BOL,1962,,,191.0530561
Bolivia,BOL,1963,,,201.1678694
Bolivia,BOL,1964,,,221.6076524
Bolivia,BOL,1965,,,242.2988934
Bolivia,BOL,1966,,,258.9901385
Bolivia,BOL,1967,,,275.9853814
Bolivia,BOL,1968,,,226.0423663
Bolivia,BOL,1969,,,234.2919242
Bolivia,BOL,1970,,,241.1932419
Bolivia,BOL,1971,,,253.4997481
Bolivia,BOL,1972,,,283.9378101
Bolivia,BOL,1973,,,278.1858344
Bolivia,BOL,1974,,,451.3357573
Bolivia,BOL,1975,,,504.3222286
Bolivia,BOL,1976,,,559.3622234
Bolivia,BOL,1977,,,645.2329056
Bolivia,BOL,1978,,,733.7970594
Bolivia,BOL,1979,,,843.1610774
Bolivia,BOL,1980,,,845.1427662
Bolivia,BOL,1981,,,1071.763987
Bolivia,BOL,1982,,,993.9185342
Bolivia,BOL,1983,,,940.9966975
Bolivia,BOL,1984,,,1045.652331
Bolivia,BOL,1985,,,890.1661508
Bolivia,BOL,1986,,,640.2163312
Bolivia,BOL,1987,,,686.7486812
Bolivia,BOL,1988,,,709.3484238
Bolivia,BOL,1989,,,710.7025209
Bolivia,BOL,1990,,,716.4482873
Bolivia,BOL,1991,,,768.0698806
Bolivia,BOL,1992,,,792.3110302
Bolivia,BOL,1993,,,786.3573253
Bolivia,BOL,1994,,,801.366681
Bolivia,BOL,1995,,,879.4821452
Bolivia,BOL,1996,,,947.4825942
Bolivia,BOL,1997,,,993.3838346
Bolivia,BOL,1998,42.48721,18.42669,1042.610578
Bolivia,BOL,1999,44.49477,19.27241,995.512551
Bolivia,BOL,2000,40.48128,18.67085,988.5332893
Bolivia,BOL,2001,35.26875,18.46146,939.1453811
Bolivia,BOL,2002,43.79156,18.71381,893.9468885
Bolivia,BOL,2003,44.12729,19.94096,896.3721252
Bolivia,BOL,2004,,,954.9220895
Bolivia,BOL,2005,,,1020.782396
Bolivia,BOL,2006,35.06888,21.1625,1203.256686
Bolivia,BOL,2007,,,1355.887234
Bolivia,BOL,2008,41.09158,19.92381,1695.562179
Bolivia,BOL,2009,40.50181,22.56084,1735.14337
Bolivia,BOL,2010,39.4174,24.12779,1934.666067
Bolivia,BOL,2011,36.20848,19.48311,2319.595984
Bolivia,BOL,2012,37.59364,17.82875,2575.683695
Bolivia,BOL,2013,,,2867.639791
Bolivia,BOL,2014,32.35236,16.85088,3150.524586
Bosnia and Herzegovina,BIH,1994,,,343.1708414
Bosnia and Herzegovina,BIH,1995,,,530.1264111
Bosnia and Herzegovina,BIH,1996,,,799.3072569
Bosnia and Herzegovina,BIH,1997,,,1038.410242
Bosnia and Herzegovina,BIH,1998,,,1130.706392
Bosnia and Herzegovina,BIH,1999,,,1248.860539
Bosnia and Herzegovina,BIH,2000,,,1435.957686
Bosnia and Herzegovina,BIH,2001,,,1481.945715
Bosnia and Herzegovina,BIH,2002,,,1706.501954
Bosnia and Herzegovina,BIH,2003,,,2148.484346
Bosnia and Herzegovina,BIH,2004,,,2578.738087
Bosnia and Herzegovina,BIH,2005,,,2810.337681
Bosnia and Herzegovina,BIH,2006,,,3238.623648
Bosnia and Herzegovina,BIH,2007,,,3991.315423
Bosnia and Herzegovina,BIH,2008,,,4846.132163
Bosnia and Herzegovina,BIH,2009,,,4480.37759
Bosnia and Herzegovina,BIH,2010,,,4380.604285
Bosnia and Herzegovina,BIH,2011,,,4771.269282
Bosnia and Herzegovina,BIH,2012,,,4409.59212
Bosnia and Herzegovina,BIH,2013,,,4661.764245
Bosnia and Herzegovina,BIH,2014,,,4796.208233
Botswana,BWA,1960,,,58.01790396
Botswana,BWA,1961,,,61.30217281
Botswana,BWA,1962,,,64.79106166
Botswana,BWA,1963,,,67.48080147
Botswana,BWA,1964,,,71.78590013
Botswana,BWA,1965,,,76.83900555
Botswana,BWA,1966,,,83.94369003
Botswana,BWA,1967,,,92.87705246
Botswana,BWA,1968,,,101.7898955
Botswana,BWA,1969,,,115.2214611
Botswana,BWA,1970,,,138.8439561
Botswana,BWA,1971,,,177.2978453
Botswana,BWA,1972,,,223.2795097
Botswana,BWA,1973,,,318.8310007
Botswana,BWA,1974,,,385.8523679
Botswana,BWA,1975,,,431.655476
Botswana,BWA,1976,,,435.2463691
Botswana,BWA,1977,,,508.1426111
Botswana,BWA,1978,,,638.7111853
Botswana,BWA,1979,,,853.3145478
Botswana,BWA,1980,,,1063.512325
Botswana,BWA,1981,,,1038.177986
Botswana,BWA,1982,,,947.4371748
Botswana,BWA,1983,,,1057.529835
Botswana,BWA,1984,,,1082.547932
Botswana,BWA,1985,,,941.0179791
Botswana,BWA,1986,,,1137.990352
Botswana,BWA,1987,,,1555.667945
Botswana,BWA,1988,,,2029.290298
Botswana,BWA,1989,,,2295.467138
Botswana,BWA,1990,,,2739.073489
Botswana,BWA,1991,,,2767.877406
Botswana,BWA,1992,,,2830.212158
Botswana,BWA,1993,,,2763.649029
Botswana,BWA,1994,,,2757.042726
Botswana,BWA,1995,,,2987.521376
Botswana,BWA,1996,,,2990.617271
Botswana,BWA,1997,,,3029.093554
Botswana,BWA,1998,,,2831.006218
Botswana,BWA,1999,,,3179.423007
Botswana,BWA,2000,,,3297.478686
Botswana,BWA,2001,,,3078.279629
Botswana,BWA,2002,,,3006.59407
Botswana,BWA,2003,,,4098.838022
Botswana,BWA,2004,,,4829.516054
Botswana,BWA,2005,30.03084,25.82353,5294.379479
Botswana,BWA,2006,,,5321.440455
Botswana,BWA,2007,27.54638,26.50779,5711.746359
Botswana,BWA,2008,,,5660.107222
Botswana,BWA,2009,17.82233,20.4774,5260.557201
Botswana,BWA,2010,,,6492.8675
Botswana,BWA,2011,,,7893.957183
Botswana,BWA,2012,,,7381.763741
Botswana,BWA,2013,,,7411.301131
Botswana,BWA,2014,,,7757.025363
Brazil,BRA,1960,,,208.387302
Brazil,BRA,1961,,,203.190475
Brazil,BRA,1962,,,257.8233014
Brazil,BRA,1963,,,289.0583275
Brazil,BRA,1964,,,258.6279445
Brazil,BRA,1965,,,258.2388961
Brazil,BRA,1966,,,312.0633232
Brazil,BRA,1967,,,343.5263863
Brazil,BRA,1968,,,370.7245833
Brazil,BRA,1969,,,399.7325007
Brazil,BRA,1970,,,440.6354471
Brazil,BRA,1971,,,499.9036829
Brazil,BRA,1972,,,580.6711362
Brazil,BRA,1973,,,767.9947829
Brazil,BRA,1974,,,994.7260068
Brazil,BRA,1975,,,1143.132218
Brazil,BRA,1976,,,1377.857234
Brazil,BRA,1977,,,1552.781332
Brazil,BRA,1978,,,1728.643262
Brazil,BRA,1979,,,1891.705908
Brazil,BRA,1980,,,1930.538471
Brazil,BRA,1981,,,2115.074377
Brazil,BRA,1982,,,2208.832593
Brazil,BRA,1983,,,1558.418524
Brazil,BRA,1984,,,1567.315607
Brazil,BRA,1985,,,1636.601162
Brazil,BRA,1986,,,1928.720174
Brazil,BRA,1987,,,2074.409516
Brazil,BRA,1988,,,2287.237001
Brazil,BRA,1989,,,2893.657808
Brazil,BRA,1990,,,3086.915491
Brazil,BRA,1991,,,2677.14994
Brazil,BRA,1992,,,2526.336751
Brazil,BRA,1993,,,2791.518592
Brazil,BRA,1994,,,3500.607252
Brazil,BRA,1995,,,4853.097817
Brazil,BRA,1996,,,5191.870242
Brazil,BRA,1997,,,5309.7762
Brazil,BRA,1998,32.89734,11.62986,5114.947194
Brazil,BRA,1999,33.97305,9.60027,3499.254596
Brazil,BRA,2000,30.88178,11.45216,3766.176118
Brazil,BRA,2001,30.00274,10.61076,3162.216923
Brazil,BRA,2002,28.20427,9.63646,2836.106865
Brazil,BRA,2003,,,3075.649923
Brazil,BRA,2004,32.93215,10.39372,3639.159313
Brazil,BRA,2005,34.01563,11.25672,4792.604067
Brazil,BRA,2006,32.02467,12.42273,5888.285507
Brazil,BRA,2007,32.19858,13.21855,7347.316606
Brazil,BRA,2008,31.91941,14.08221,8836.913954
Brazil,BRA,2009,32.37881,14.72402,8602.795967
Brazil,BRA,2010,31.32595,14.55991,11318.05736
Brazil,BRA,2011,29.28556,15.26927,13279.44852
Brazil,BRA,2012,28.89407,15.56961,12147.50162
Brazil,BRA,2013,,,11938.86763
Brazil,BRA,2014,,,11612.5108
Brunei,BRN,1965,,,1112.414117
Brunei,BRN,1966,,,1235.651484
Brunei,BRN,1967,,,1233.96153
Brunei,BRN,1968,,,1360.960738
Brunei,BRN,1969,,,1301.50801
Brunei,BRN,1970,,,1380.52328
Brunei,BRN,1971,,,1455.51209
Brunei,BRN,1972,,,1909.49929
Brunei,BRN,1973,,,2925.150979
Brunei,BRN,1974,,,6953.804955
Brunei,BRN,1975,,,7265.980718
Brunei,BRN,1976,,,8507.316435
Brunei,BRN,1977,,,9968.594512
Brunei,BRN,1978,,,10765.7372
Brunei,BRN,1979,,,15011.29686
Brunei,BRN,1980,,,25531.47107
Brunei,BRN,1981,,,21926.66953
Brunei,BRN,1982,,,20795.85442
Brunei,BRN,1983,,,18227.91581
Brunei,BRN,1984,,,17440.22449
Brunei,BRN,1985,,,15798.04862
Brunei,BRN,1986,,,10280.99025
Brunei,BRN,1987,,,11672.34551
Brunei,BRN,1988,,,11083.95007
Brunei,BRN,1989,,,11954.16079
Brunei,BRN,1990,,,13702.43034
Brunei,BRN,1991,,,14003.8552
Brunei,BRN,1992,,,15384.36828
Brunei,BRN,1993,,,14681.48324
Brunei,BRN,1994,,,14223.25907
Brunei,BRN,1995,,,16047.36235
Brunei,BRN,1996,,,16910.46883
Brunei,BRN,1997,,,16770.78377
Brunei,BRN,1998,,8.76089,12771.0228
Brunei,BRN,1999,,8.89343,14175.61117
Brunei,BRN,2000,,8.92074,18086.60404
Brunei,BRN,2001,,,16516.83677
Brunei,BRN,2002,,,16868.39212
Brunei,BRN,2003,,,18541.92458
Brunei,BRN,2004,,,21819.28679
Brunei,BRN,2005,,,25913.61735
Brunei,BRN,2006,,,30612.63471
Brunei,BRN,2007,,,32109.06217
Brunei,BRN,2008,,,37094.86331
Brunei,BRN,2009,,,27212.45696
Brunei,BRN,2010,28.54099,5.29154,30882.39515
Brunei,BRN,2011,,9.18219,41059.94516
Brunei,BRN,2012,,9.72782,41126.61273
Brunei,BRN,2013,,,38563.3145
Brunei,BRN,2014,,9.98591,40776.3478
Bulgaria,BGR,1980,,,2261.417129
Bulgaria,BGR,1981,,,2255.761169
Bulgaria,BGR,1982,,,2220.823219
Bulgaria,BGR,1983,,,1897.078602
Bulgaria,BGR,1984,,,1943.062571
Bulgaria,BGR,1985,,,1959.938701
Bulgaria,BGR,1986,,,2261.757727
Bulgaria,BGR,1987,,,3168.865189
Bulgaria,BGR,1988,,,2561.108702
Bulgaria,BGR,1989,,,2449.800809
Bulgaria,BGR,1990,,,2377.335894
Bulgaria,BGR,1991,,,1267.734375
Bulgaria,BGR,1992,,,1214.484971
Bulgaria,BGR,1993,,,1278.517237
Bulgaria,BGR,1994,,,1149.378063
Bulgaria,BGR,1995,,,1554.7218
Bulgaria,BGR,1996,,,1208.952168
Bulgaria,BGR,1997,,,1346.936796
Bulgaria,BGR,1998,22.938,8.95102,1772.034207
Bulgaria,BGR,1999,,,1663.676702
Bulgaria,BGR,2000,,,1634.424653
Bulgaria,BGR,2001,20.78723,9.27774,1783.454845
Bulgaria,BGR,2002,20.09847,9.65432,2077.063986
Bulgaria,BGR,2003,19.10566,11.18025,2697.15736
Bulgaria,BGR,2004,19.49264,6.703,3331.090943
Bulgaria,BGR,2005,20.29997,12.07252,3785.574474
Bulgaria,BGR,2006,19.71527,12.01048,4370.639076
Bulgaria,BGR,2007,19.87313,11.11392,5783.399218
Bulgaria,BGR,2008,18.92772,12.61226,7115.911824
Bulgaria,BGR,2009,18.60716,12.65675,6738.100352
Bulgaria,BGR,2010,19.58745,11.16342,6580.813875
Bulgaria,BGR,2011,18.50048,11.10005,7588.808942
Bulgaria,BGR,2012,18.62869,10.69092,7198.518461
Bulgaria,BGR,2013,,,7498.831484
Bulgaria,BGR,2014,,,7712.763911
Burkina Faso,BFA,1960,,,68.42470606
Burkina Faso,BFA,1961,,,71.55820933
Burkina Faso,BFA,1962,,,76.52062683
Burkina Faso,BFA,1963,,,78.37211871
Burkina Faso,BFA,1964,,,80.47273518
Burkina Faso,BFA,1965,,,81.72513129
Burkina Faso,BFA,1966,,,82.54563689
Burkina Faso,BFA,1967,,,84.36314915
Burkina Faso,BFA,1968,,,84.73306494
Burkina Faso,BFA,1969,,,86.52024241
Burkina Faso,BFA,1970,,,81.49994215
Burkina Faso,BFA,1971,,,84.28784447
Burkina Faso,BFA,1972,,,99.32679813
Burkina Faso,BFA,1973,,,113.7805076
Burkina Faso,BFA,1974,,,124.3589687
Burkina Faso,BFA,1975,,,152.7281457
Burkina Faso,BFA,1976,,,155.648998
Burkina Faso,BFA,1977,,,176.7833124
Burkina Faso,BFA,1978,,,225.9416179
Burkina Faso,BFA,1979,,,262.0758918
Burkina Faso,BFA,1980,,,282.6858596
Burkina Faso,BFA,1981,,,254.2308535
Burkina Faso,BFA,1982,,,245.0946682
Burkina Faso,BFA,1983,,,217.9946915
Burkina Faso,BFA,1984,,,193.8431888
Burkina Faso,BFA,1985,,,200.8942925
Burkina Faso,BFA,1986,,,256.7624483
Burkina Faso,BFA,1987,,,291.1318566
Burkina Faso,BFA,1988,,,313.0618536
Burkina Faso,BFA,1989,,,304.8533677
Burkina Faso,BFA,1990,,,351.9793628
Burkina Faso,BFA,1991,,,346.4104428
Burkina Faso,BFA,1992,,,240.9634032
Burkina Faso,BFA,1993,,,244.1271502
Burkina Faso,BFA,1994,,,193.0702756
Burkina Faso,BFA,1995,,,235.832244
Burkina Faso,BFA,1996,,,249.3646938
Burkina Faso,BFA,1997,,,229.5052541
Burkina Faso,BFA,1998,,,255.7389374
Burkina Faso,BFA,1999,,,267.2115961
Burkina Faso,BFA,2000,,,226.8016078
Burkina Faso,BFA,2001,,,235.4618012
Burkina Faso,BFA,2002,,,260.6935811
Burkina Faso,BFA,2003,,,332.2270835
Burkina Faso,BFA,2004,,,371.2179934
Burkina Faso,BFA,2005,71.18099,19.49419,406.9988374
Burkina Faso,BFA,2006,66.81058,18.2017,422.8448252
Burkina Faso,BFA,2007,67.0338,17.86382,475.6756021
Burkina Faso,BFA,2008,,,570.9303666
